6.003775888462039,-3.5037141678906925,0.8168416506175769,-0.11978622670029804,2.0373708639157306,3.5686722975212803,-3.5133518148510934,-2.8263248749840852,-8.678690278142412,8.95919457495246
-7.862355856409655,-3.9547494793413995,8.71319936991496,-2.9312929760422968,-2.2055800857687013,5.523197786952649,-7.853230371084892,0.8730513456393196,-1.01725259673777,2.272145394584153
9.809962229534746,8.877716623454074,0.9165674699166648,-3.0166946475487166,1.4949294223323029,-4.9297819588829945,-2.141021207438587,9.861296757989306,-2.687181901437059,-1.9112773878384481
-1.3607297753947512,6.520819342998328,-4.859635624482655,-3.7503667306966326,5.220928875572675,5.588979336245757,9.919447750987029,-2.7194120240354924,1.9742003604584046,3.5254969743561904
0.9343933882579281,2.140734381050553,-4.891907349365463,4.918873955681208,-7.017972360394651,-7.891080740315591,-0.2468084066972076,2.684044206440519,5.668589156241024,2.7785252760452472
-3.8526452017513546,-0.06354013465817321,6.5250274690842485,4.42831238457045,-5.759762271068734,-9.713486486777594,4.296122126586428,-4.595720156093535,-0.711762496139059,-6.534513532200792
4.445777283554704,-0.43850187438401855,8.977511768105423,7.372286690813801,-4.849025562075678,-5.115083987755755,-0.5503938589880075,4.33788898703825,4.378098667323773,3.161877044359409
-6.9302046767942205,-5.201461881651504,3.78522768670446,3.226080338393953,4.876770153888019,-1.9441183935426865,0.8912801326613184,-7.430099071398706,-7.160214879800389,-9.34622807004253
-4.077069806028555,1.9034619016194565,4.660079252417155,1.0034605052381718,-7.272132693527203,6.65942081981906,-4.700256233560813,6.05214315288136,-9.272002743454609,-6.654039119016161
-8.727539196637697,-1.7824310221504769,-0.17861398918894267,5.223785043422771,-1.1432679954024083,5.357181070367902,9.055640776993616,-6.077177514038925,-0.9385745383307365,3.3829054039221806
-4.4691614558282655,2.975864420718002,-9.461506860169438,-8.353854407178186,-5.859532255530262,-3.3986905379205345,-2.3762332601253355,9.590840332487424,-7.5956887360268315,-4.860326086009453
9.399656707166903,-9.96353641514434,0.7903775659793499,-8.1301813815801,-6.164138641387247,-6.169211861382966,-2.7581490696552713,3.147263286448665,-7.069329682007259,3.182537284433309
5.0190987400475535,-3.522448801401765,-9.87450582071813,-8.025234407651425,1.0179490439715688,9.186485138998588,-4.83516361664303,1.45195220297482,4.320837222272454,3.5960634537126057
6.032107733593426,0.35867040470995315,-5.118238608402487,5.3543045075947315,6.038074085318604,-6.038850189300506,-5.007493344334684,-1.5157477962052335,1.9454138060446646,2.251896843552421
8.813501250243425,8.809375551504868,-4.580848368122512,-8.044168367330188,-7.7229602906390316,-6.836438316974432,-9.371897234796219,-0.6085496936364776,6.1859329360942095,-9.91099690091273
-0.8821090026205991,-1.2889536617692565,-3.677642867878068,6.665972863105107,-9.600144743929222,-5.067124307548088,-7.954306422685966,-4.870127183775972,6.0393573283707935,6.452278183068234
-1.0715539995591938,8.633734848865444,1.7027060069817601,8.601673293293832,-1.710114837415928,3.4623162196064095,2.3062576391219736,4.302395152628467,3.0406987974265287,2.0305640022395632
-9.660790623968456,4.810195039123901,9.681191854130418,2.550861342294757,1.9300827181371605,1.9719011420851396,8.149031847127574,3.8578531673258354,0.07949383692522849,-7.924932446035335
5.284768684292114,3.351620817765628,-5.724804658997784,9.397749015542647,6.675312790008885,-5.206041503956134,-1.4797665797087856,1.2829229426905076,3.4340366830491775,-8.354026507817014
-3.8014196984875115,7.824864380604428,-1.840793708299473,-7.20063518932653,-9.735319398916864,-5.291575371679009,7.76771517697417,-8.727768596309032,-2.449676855867595,-1.0717108063704028
-9.487923023215668,-3.633412646966212,-1.2876169194591336,1.6136775406939097,-6.363273966761993,-2.0050851186299745,9.60409998669036,-6.774987344599164,-3.0889767134185764,-3.913140764655092
-6.935044278751834,1.7780576966292405,-3.295507391665826,-5.26385538936186,4.877285272178233,4.401363251790766,7.677193413800749,-2.4540171599557437,2.357884136620685,-6.550636765093247
8.59684498269111,-3.8073717588305733,6.185144040085239,8.561526886532093,9.787857487206404,-6.964904582450018,9.214126160565076,-4.289992409551779,6.253023793191968,5.238367470042755
-9.930141142512767,-5.853278379972496,-9.245184219766902,9.245848521695489,-4.66757566077834,-1.2522463041841991,-1.807184297379254,-2.8975242824496705,8.825884277628568,-3.1416949582441633
